Timestamp;Global_Avg
2019-01-01 05:16:00;-0.7040000000000001
2019-01-01 05:17:00;-0.701
2019-01-01 05:18:00;-0.71
2019-01-01 05:19:00;-0.7040000000000001
2019-01-01 05:20:00;-0.7040000000000001
2019-01-01 05:21:00;-0.701
2019-01-01 05:22:00;-0.701
2019-01-01 05:23:00;-0.701
2019-01-01 05:24:00;-0.701
2019-01-01 05:25:00;-0.701
2019-01-01 05:26:00;-0.7040000000000001
2019-01-01 05:27:00;-0.7040000000000001
2019-01-01 05:28:00;-0.701
2019-01-01 05:29:00;-0.797
2019-01-01 05:30:00;-0.713
2019-01-01 05:31:00;-0.701
2019-01-01 05:32:00;-0.83
2019-01-01 05:33:00;-1.052
2019-01-01 05:34:00;-1.057
2019-01-01 05:35:00;-1.072
2019-01-01 05:36:00;-1.063
2019-01-01 05:37:00;-1.06
2019-01-01 05:38:00;-1.052
2019-01-01 05:39:00;-1.052
2019-01-01 05:40:00;-1.052
2019-01-01 05:41:00;-1.055
2019-01-01 05:42:00;-1.052
2019-01-01 05:43:00;-1.037
2019-01-01 05:44:00;-0.9990000000000001
2019-01-01 05:45:00;-0.7070000000000001
2019-01-01 05:46:00;-0.8270000000000001
2019-01-01 05:47:00;-1.0490000000000002
2019-01-01 05:48:00;-1.0490000000000002
2019-01-01 05:49:00;-1.052
2019-01-01 05:50:00;-1.0490000000000002
2019-01-01 05:51:00;-0.9670000000000001
2019-01-01 05:52:00;-0.7070000000000001
2019-01-01 05:53:00;-0.847
2019-01-01 05:54:00;-0.7390000000000001
2019-01-01 05:55:00;-0.7040000000000001
2019-01-01 05:56:00;-0.701
2019-01-01 05:57:00;-0.701
2019-01-01 05:58:00;-0.7040000000000001
2019-01-01 05:59:00;-0.701
2019-01-01 06:00:00;-0.7040000000000001
2019-01-01 06:01:00;-0.701
2019-01-01 06:02:00;-0.701
2019-01-01 06:03:00;-0.701
2019-01-01 06:04:00;-0.701
2019-01-01 06:05:00;-0.698
2019-01-01 06:06:00;-0.701
2019-01-01 06:07:00;-0.6890000000000001
2019-01-01 06:08:00;-0.675
2019-01-01 06:09:00;-0.43200000000000005
2019-01-01 06:10:00;-0.669
2019-01-01 06:11:00;-0.6859999999999999
2019-01-01 06:12:00;-0.701
2019-01-01 06:13:00;-0.701
2019-01-01 06:14:00;-0.701
2019-01-01 06:15:00;-0.701
2019-01-01 06:16:00;-0.701
2019-01-01 06:17:00;-0.701
2019-01-01 06:18:00;-0.701
2019-01-01 06:19:00;-0.698
2019-01-01 06:20:00;-0.701
2019-01-01 06:21:00;-0.701
2019-01-01 06:22:00;-0.701
2019-01-01 06:23:00;-0.698
2019-01-01 06:24:00;-0.701
2019-01-01 06:25:00;-0.7040000000000001
2019-01-01 06:26:00;-0.7040000000000001
2019-01-01 06:27:00;-0.701
2019-01-01 06:28:00;-0.7040000000000001
2019-01-01 06:29:00;-0.701
2019-01-01 06:30:00;-0.7040000000000001
2019-01-01 06:31:00;-0.701
2019-01-01 06:32:00;-0.701
2019-01-01 06:33:00;-0.701
2019-01-01 06:34:00;-0.701
2019-01-01 06:35:00;-0.698
2019-01-01 06:36:00;-0.608
2019-01-01 06:37:00;-0.6459999999999999
2019-01-01 06:38:00;-0.701
2019-01-01 06:39:00;-0.701
2019-01-01 06:40:00;-0.701
2019-01-01 06:41:00;-0.701
2019-01-01 06:42:00;-0.695
2019-01-01 06:43:00;-0.657
2019-01-01 06:44:00;-0.701
2019-01-01 06:45:00;-0.701
2019-01-01 06:46:00;-0.701
2019-01-01 06:47:00;-0.698
2019-01-01 06:48:00;-0.672
2019-01-01 06:49:00;-0.611
2019-01-01 06:50:00;-0.648
2019-01-01 06:51:00;-0.5489999999999999
2019-01-01 06:52:00;-0.675
2019-01-01 06:53:00;-0.698
2019-01-01 06:54:00;-0.698
2019-01-01 06:55:00;-0.6920000000000001
2019-01-01 06:56:00;-0.701
2019-01-01 06:57:00;-0.701
2019-01-01 06:58:00;-0.701
2019-01-01 06:59:00;-0.701
2019-01-01 07:00:00;-0.701
2019-01-01 07:01:00;-0.862
2019-01-01 07:02:00;-1.32
2019-01-01 07:03:00;-1.052
2019-01-01 07:04:00;-0.7070000000000001
2019-01-01 07:05:00;-0.7040000000000001
2019-01-01 07:06:00;-0.789
2019-01-01 07:07:00;-1.052
2019-01-01 07:08:00;-1.055
2019-01-01 07:09:00;-1.052
2019-01-01 07:10:00;-1.0490000000000002
2019-01-01 07:11:00;-0.83
2019-01-01 07:12:00;-0.6509999999999999
2019-01-01 07:13:00;-0.6920000000000001
2019-01-01 07:14:00;-0.701
2019-01-01 07:15:00;-0.6809999999999999
2019-01-01 07:16:00;-0.669
2019-01-01 07:17:00;-0.695
2019-01-01 07:18:00;-0.7040000000000001
2019-01-01 07:19:00;-0.701
2019-01-01 07:20:00;-0.66
2019-01-01 07:21:00;-0.6509999999999999
2019-01-01 07:22:00;-0.698
2019-01-01 07:23:00;-0.701
2019-01-01 07:24:00;-0.698
2019-01-01 07:25:00;-0.698
2019-01-01 07:26:00;-0.701
2019-01-01 07:27:00;-0.701
2019-01-01 07:28:00;-0.701
2019-01-01 07:29:00;-0.698
2019-01-01 07:30:00;-0.701
2019-01-01 07:31:00;-0.698
2019-01-01 07:32:00;-0.7709999999999999
2019-01-01 07:33:00;-0.78
2019-01-01 07:34:00;-0.789
2019-01-01 07:35:00;-0.7040000000000001
2019-01-01 07:36:00;-0.701
2019-01-01 07:37:00;-0.701
2019-01-01 07:38:00;-0.698
2019-01-01 07:39:00;-0.698
2019-01-01 07:40:00;-0.698
2019-01-01 07:41:00;-0.701
2019-01-01 07:42:00;-0.701
2019-01-01 07:43:00;-0.701
2019-01-01 07:44:00;-0.701
2019-01-01 07:45:00;-0.701
2019-01-01 07:46:00;-0.701
2019-01-01 07:47:00;-0.701
2019-01-01 07:48:00;-0.701
2019-01-01 07:49:00;-0.701
